user_id,history
2030,"Radio Days - Big Chill, The - Field of Dreams"
2031,"Small Time Crooks - Saving Grace - Yards, The"
2032,"Firm, The - Striking Distance - Men in Black"
2033,Small Time Crooks - My Dog Skip - Me Myself I
2034,"Sleeper - Producers, The - Bullets Over Broadway"
2035,"Aristocats, The - Oliver & Company - Beavis and Butt-head Do America"
2036,Everyone Says I Love You - Grease - Evita
2037,"Bait - Ballad of Ramblin' Jack, The"
2038,"Hunt for Red October, The - Longest Day, The - On Her Majesty's Secret Service"
2039,Die Hard 2 - Men in Black - Independence Day (ID4)
2040,Groundhog Day - Searching for Bobby Fischer - As Good As It Gets
2041,"Simon Birch - Tall Tale - American in Paris, An"
2042,"Maltese Falcon, The - Philadelphia Story, The - Casablanca"
2043,Stigmata - Teaching Mrs. Tingle - Toy Story 2
2044,"Hard Day's Night, A - Fish Called Wanda, A"
2045,Balto - Beauty and the Beast
2046,"Insider, The - Sling Blade - Schindler's List"
2047,"Straight Story, The - Jurassic Park - Nightmare Before Christmas, The"
2048,"Rules of Engagement - Amityville Horror, The - Supernova"
2049,Some Like It Hot - Secrets & Lies - Rear Window
2050,"Pit and the Pendulum - Clockwork Orange, A - Wayne's World"
2051,"X-Files: Fight the Future, The - Arachnophobia - Back to the Future Part III"
2052,Brokedown Palace - Cruel Intentions - Deep Blue Sea
2053,Hellraiser III: Hell on Earth - Pajama Party
2054,"Hudsucker Proxy, The - Forrest Gump - Zero Effect"
2055,"Scream - Fly, The - House on Haunted Hill"
2056,Dead Man Walking - Amadeus - Inherit the Wind
2057,Payback - Out of Africa - Rushmore
2058,"Rudy - Fly, The - Fly, The"
2059,Immortal Beloved - At First Sight - Trekkies
2060,Back to the Future Part II - Back to the Future Part III - Any Given Sunday
2061,"North by Northwest - Invisible Man, The"
2062,"Mask, The - Heat - Robocop"
2063,Bio-Dome - 2001: A Space Odyssey - Alive
2064,U.S. Marshalls - Con Air - Chain Reaction
2065,"Mighty, The - Star Wars: Episode VI - Return of the Jedi - Good Will Hunting"
2066,True Lies - Six Days Seven Nights - Star Wars: Episode I - The Phantom Menace
2067,Fast Times at Ridgemont High - Working Girl - Bachelor Party
2068,"Star Trek: Generations - King Kong - Poseidon Adventure, The"
2069,"Face in the Crowd, A - Treasure of the Sierra Madre, The - Hustler, The"
2070,"Rocketeer, The - Remember the Titans - Shakespeare in Love"
2071,Requiem for a Dream - Duets - Road Trip
2072,Legends of the Fall - French Kiss - South Pacific
2073,Swiss Family Robinson - Back to the Future - Walkabout
2074,"Poltergeist - Ghostbusters - Exorcist, The"
2075,"Gods and Monsters - Happiness - Ideal Husband, An"
2076,"Sixth Sense, The - Can't Hardly Wait - Crime and Punishment in Suburbia"
2077,"I'll Do Anything - Flintstones, The - Marked for Death"
2078,"Prince of Tides, The - Titanic - Forever Young"
2079,Lake Placid - Lost in Space - Event Horizon
2080,Amadeus - American Beauty - Monty Python and the Holy Grail
2081,"Ninth Gate, The - Urban Legends: Final Cut - Skulls, The"
2082,"South Park: Bigger, Longer and Uncut - Magnolia - Postman, The"
2083,"Exorcist, The - Soylent Green - Thin Red Line, The"
2084,Primal Fear - Clueless - That Thing You Do!
2085,Vampire in Brooklyn - Drive Me Crazy - Mr. Magoo
2086,"Run Silent, Run Deep - Taking of Pelham One Two Three, The - Summer of Sam"
2087,"Freddy's Dead: The Final Nightmare - Fly II, The - Santa Claus: The Movie"
2088,"Blowup - Hang 'em High - Ipcress File, The"
2089,"Go - In the Mouth of Madness - Messenger: The Story of Joan of Arc, The"
2090,"Night Shift - Pretty in Pink - Man with Two Brains, The"
2091,Grease - Alice in Wonderland - Little Shop of Horrors
2092,"Bob Roberts - Addams Family, The - Terms of Endearment"
2093,"54 - 13th Warrior, The - 10 Things I Hate About You"
2094,"Pulp Fiction - Lock, Stock & Two Smoking Barrels - Simple Plan, A"
2095,"Romy and Michele's High School Reunion - Sixth Sense, The - Shakespeare in Love"
2096,"Tron - NeverEnding Story, The - Hard-Boiled (Lashou shentan)"
2097,"South Park: Bigger, Longer and Uncut - Batman: Mask of the Phantasm - Who Framed Roger Rabbit?"
2098,Extreme Measures - Desperate Measures - Stigmata
2099,Waking the Dead - Almost Famous - Nurse Betty
2100,Hope Floats - My Fellow Americans - Varsity Blues
2101,Re-Animator - Dracula - Halloween
2102,Heathers - No Way Out - Ghostbusters
2103,"Meet the Parents - Modern Times - Princess Mononoke, The (Mononoke Hime)"
2104,"Back to the Future - Back to the Future Part II - Bamba, La"
2105,"Rocky II - Computer Wore Tennis Shoes, The - Patriot, The"
2106,Antz - Back to the Future Part II - American Graffiti
2107,Boogie Nights - Rosemary's Baby - Titan A.E.
2108,Twelve Monkeys - Babe
2109,I Still Know What You Did Last Summer - Child's Play 3 - Kull the Conqueror
2110,"Great Race, The - Happy Gilmore - Kingpin"
2111,Groundhog Day - 8 1/2
2112,"Clueless - Time to Kill, A - Lion King, The"
2113,"Hellbound: Hellraiser II - Lost World: Jurassic Park, The - Runaway"
2114,"Mortal Kombat: Annihilation - Hard Rain - Godfather: Part II, The"
2115,Fargo - Pulp Fiction - GoodFellas
2116,Home Alone 3 - My Giant - Lightning Jack
2117,Bringing Up Baby - Butch Cassidy and the Sundance Kid - Harvey
2118,Prizzi's Honor - My Favorite Year - Heathers
2119,Driving Miss Daisy - Patriot Games - Batman
2120,"Happy Gilmore - So I Married an Axe Murderer - Addams Family, The"
2121,"Asphalt Jungle, The - Trouble with Harry, The - Auntie Mame"
2122,"French Connection, The - Field of Dreams - Full Metal Jacket"
2123,"Jungle Book, The - Dance with Me - Forces of Nature"
2124,Clay Pigeons - Con Air - Single White Female
2125,"Hercules - Aladdin and the King of Thieves - Hunchback of Notre Dame, The"
2126,"Saturn 3 - Island of Dr. Moreau, The - Species II"
2127,"Hoosiers - Untouchables, The - Cider House Rules, The"
2128,Repo Man - James and the Giant Peach
2129,Graveyard Shift - Body Parts - Carnosaur
2130,"Nightmare on Elm Street 3: Dream Warriors, A - Hellraiser: Bloodline - Nightmare on Elm Street 4: The Dream Master, A"
2131,"Faculty, The - Wolf - Night of the Living Dead"
2132,"Arachnophobia - Independence Day (ID4) - Arrival, The"
2133,Any Given Sunday - From Dusk Till Dawn
2134,That Thing You Do! - Happy Gilmore - Kids in the Hall: Brain Candy
2135,Groundhog Day - Being John Malkovich - Terminator 2: Judgment Day
2136,Back to the Future Part III - Mouse Hunt - Houseguest
2137,Lethal Weapon - Lethal Weapon 2 - Titanic
2138,Robocop 2 - Judge Dredd - Johnny Mnemonic
2139,"Bone Collector, The - Boy Who Could Fly, The - Boys from Brazil, The"
2140,Brazil - My Life as a Dog (Mitt liv som hund) - Amadeus
2141,"Brothers McMullen, The - Grumpy Old Men"
2142,True Crime - Flatliners - Natural Born Killers
2143,Election - Annie Hall - Being John Malkovich
2144,"Deep Rising - Frighteners, The - Scent of a Woman"
2145,Bambi - Sleeping Beauty - Beauty and the Beast
2146,Tomorrow Never Dies - Star Trek: First Contact - Breakdown
2147,"Hercules - Aristocats, The - Mulan"
2148,Analyze This - Four Weddings and a Funeral - BASEketball
2149,"Nightmare on Elm Street Part 2: Freddy's Revenge, A - Nightmare on Elm Street 4: The Dream Master, A - Friday the 13th Part 3: 3D"
2150,"Serial Mom - Relic, The - Species"
2151,"Rudy - Brothers McMullen, The - Legends of the Fall"
2152,"Shining, The - Misery"
2153,"Robocop - Driving Miss Daisy - American Werewolf in London, An"
2154,Close Encounters of the Third Kind - Young Frankenstein - 12 Angry Men
2155,"Night of the Comet - Urban Legends: Final Cut - Faculty, The"
2156,"Dirty Work - Casper - Lost World: Jurassic Park, The"
2157,Sleeping Beauty - Bambi - Chicken Run
2158,"Last Emperor, The - Indiana Jones and the Last Crusade - E.T. the Extra-Terrestrial"
2159,"Children of Paradise (Les enfants du paradis) - Big Sleep, The - Touch of Evil"
2160,Being John Malkovich - Drop Dead Gorgeous
2161,"Blair Witch Project, The - Notting Hill - Legends of the Fall"
2162,What About Bob? - Chasers - White Men Can't Jump
2163,Groundhog Day - Austin Powers: International Man of Mystery - Friday
2164,"Reality Bites - Firm, The - Boiler Room"
2165,GoodFellas - Cop Land - Down Periscope
2166,Edward Scissorhands - Blade Runner - Ferris Bueller's Day Off
2167,Wild Wild West - Tarantula - Cocoon: The Return
2168,Star Wars: Episode V - The Empire Strikes Back - Rain Man - Field of Dreams
2169,Smoke Signals - Austin Powers: International Man of Mystery - There's Something About Mary
2170,"Little Mermaid, The - Married to the Mob - Romancing the Stone"
2171,"Toy Story - Man Who Would Be King, The - Monty Python and the Holy Grail"
2172,"American Pie - American Tail, An - Single White Female"
2173,Backdraft - Homeward Bound: The Incredible Journey - You've Got Mail
2174,"Midnight in the Garden of Good and Evil - Prince of Tides, The - Stanley & Iris"
2175,"Terminator, The - Sneakers - X-Men"
2176,"Glengarry Glen Ross - Hard 8 (a.k.a. Sydney, a.k.a. Hard Eight) - Kingpin"
2177,Much Ado About Nothing - Quiz Show - Nobody's Fool
2178,Dogma - Forrest Gump - L.A. Story
2179,"General's Daughter, The - Net, The - Playing God"
2180,Herbie Goes to Monte Carlo - Crocodile Dundee II - Operation Dumbo Drop
2181,"Casino - Quiz Show - Face in the Crowd, A"
2182,Gladiator - Erin Brockovich
2183,"Romy and Michele's High School Reunion - Shakespeare in Love - Run Silent, Run Deep"
2184,"Shakespeare in Love - Rushmore - Thomas Crown Affair, The"
2185,"To Kill a Mockingbird - 39 Steps, The - Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb"
2186,Stand by Me - Who Framed Roger Rabbit? - Jurassic Park
2187,Hideous Kinky - Star Trek: First Contact - Office Space
2188,My Cousin Vinny - Who Framed Roger Rabbit? - Heavyweights
2189,Sleepy Hollow - Stuart Little - Who Framed Roger Rabbit?
2190,"Princess Bride, The - Trainspotting - Glory"
2191,"Ransom - Speed - Rock, The"
2192,"Superman II - View to a Kill, A - Independence Day (ID4)"
2193,"Patriot, The - Pitch Black - Road Trip"
2194,"Indiana Jones and the Temple of Doom - Presidio, The - 13th Warrior, The"
2195,Space Jam - All Dogs Go to Heaven 2 - Cats Don't Dance
2196,Final Destination - Gods and Monsters - Instinct
2197,"King and I, The - Misérables, Les - Meet Me in St. Louis"
2198,"Love Bug, The - Jerk, The - Shaggy Dog, The"
2199,"Mickey Blue Eyes - Midsummer Night's Dream, A - Me, Myself and Irene"
2200,Sphere - Wild Wild West - Lost in Space
2201,Swiss Family Robinson - Batman - King Kong
2202,Home Alone - Tin Cup - Kids in the Hall: Brain Candy
2203,"Mighty Ducks, The - Outrageous Fortune - Sirens"
2204,"Flying Saucer, The - Kronos - Plan 9 from Outer Space"
2205,From Dusk Till Dawn - Enchanted April - Nothing in Common
2206,"Madonna: Truth or Dare - X-Files: Fight the Future, The - Backdraft"
2207,Grumpy Old Men - From Dusk Till Dawn
2208,Network - Star Wars: Episode IV - A New Hope - Donnie Brasco
2209,Strictly Ballroom - All About My Mother (Todo Sobre Mi Madre)
2210,"Virgin Suicides, The - Erin Brockovich - Contender, The"
2211,From Here to Eternity - Cat on a Hot Tin Roof - Mister Roberts
2212,"Shaft - Whole Nine Yards, The - Scary Movie"
2213,Return to Me - Runaway - Malice
2214,"Hercules - Jungle Book, The - Casper"
2215,Star Wars: Episode I - The Phantom Menace - Star Trek VI: The Undiscovered Country - True Lies
2216,"Deep End of the Ocean, The - Down in the Delta - Doors, The"
2217,"Friday the 13th Part 3: 3D - Nightmare on Elm Street Part 2: Freddy's Revenge, A - Halloween: The Curse of Michael Myers"
2218,Mother Night - Hellraiser: Bloodline - Double Indemnity
2219,Wag the Dog - Dances with Wolves - Philadelphia
2220,Shakespeare in Love - Toy Story 2 - Young Frankenstein
2221,"Limey, The - Pleasantville - Boogie Nights"
2222,Any Given Sunday - St. Elmo's Fire - Blue Chips
2223,"Volcano - Death Becomes Her - Lost World: Jurassic Park, The"
2224,Toy Story - Fantasia 2000 - Aladdin
2225,"Man Who Knew Too Much, The - Ronin - Austin Powers: The Spy Who Shagged Me"
2226,Clueless - Drop Dead Gorgeous - Galaxy Quest
2227,Men in Black - Rocky - F/X
2228,"Armageddon - Twister - World Is Not Enough, The"
2229,Kingpin - Wayne's World 2 - Mrs. Doubtfire
2230,"Powder - First Knight - Bodyguard, The"
2231,All the King's Men - Hamlet - Casablanca
2232,"Fried Green Tomatoes - People vs. Larry Flynt, The - Queen Margot (La Reine Margot)"
2233,"Starman - Somewhere in Time - Spanish Prisoner, The"
2234,"Color of Money, The - Air Force One"
2235,"Edward Scissorhands - Truman Show, The - As Good As It Gets"
2236,"What Lies Beneath - Cell, The - Boiler Room"
2237,Evita - Hook - Young Doctors in Love
2238,Henry Fool - Stealing Beauty - Kicking and Screaming
2239,"Astronaut's Wife, The - Election - Me, Myself and Irene"
2240,"Sixth Sense, The - Hunt for Red October, The - Fugitive, The"
2241,"Odd Couple, The - Swiss Family Robinson - Night of the Living Dead"
2242,Buffy the Vampire Slayer - Little Shop of Horrors - Wag the Dog
2243,Matewan - Vertigo - Invasion of the Body Snatchers
2244,Beautiful - Turn It Up - Barenaked in America
2245,"What Lies Beneath - Whole Nine Yards, The - U-571"
2246,Requiem for a Dream - Wonder Boys - Shanghai Noon
2247,"Wonder Boys - On the Town - Poseidon Adventure, The"
2248,"Everyone Says I Love You - Rocky Horror Picture Show, The - Dirty Dancing"
2249,"Amistad - American Tail, An - American President, The"
2250,"Bachelor, The - Being John Malkovich - Baby Geniuses"
2251,Gung Ho - Encino Man - Independence Day (ID4)
2252,101 Dalmatians - 10 Things I Hate About You
2253,Superman II - GoldenEye - Mission: Impossible
2254,Under Siege - Robocop - Face/Off
2255,"Amityville Horror, The - Blair Witch Project, The - Thing, The"
2256,"Edge, The - Rock, The - Blade"
2257,"Shakespeare in Love - Princess Bride, The - Out of Sight"
2258,"She's So Lovely - Commandments - Man in the Iron Mask, The"
2259,Winnie the Pooh and the Blustery Day - Do the Right Thing - Persuasion
2260,"Clockwatchers - American President, The"
2261,Pacific Heights - Payback - Pitch Black
2262,When Harry Met Sally... - M*A*S*H - Toy Story
2263,"League of Their Own, A - Get Shorty - Caddyshack"
2264,"Superman - Omen, The - Grease"
2265,"Crocodile Dundee - Blade - Mask of Zorro, The"
2266,"Seven Years in Tibet - Crying Game, The - Rainmaker, The"
2267,"Breakfast Club, The - Driving Miss Daisy - Big Chill, The"
2268,"Man Who Knew Too Little, The - Galaxy Quest"
2269,Dead Calm - Creepshow
2270,"Princess Mononoke, The (Mononoke Hime) - Blade Runner - Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb"
2271,"Dances with Wolves - Outlaw Josey Wales, The - Tombstone"
2272,"Ordinary People - Cape Fear - Fifth Element, The"
2273,"Live and Let Die - Lord of the Rings, The - Love Bug, The"
2274,"Star Wars: Episode V - The Empire Strikes Back - Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb - Matrix, The"
2275,"Shakespeare in Love - Run Silent, Run Deep - Thomas Crown Affair, The"
2276,"Untouchables, The - Once Upon a Time in America - True Romance"
2277,"Men in Black - League of Their Own, A - Bug's Life, A"
2278,Payback - On the Town - Rushmore
2279,Jumpin' Jack Flash - We're No Angels - Popeye
2280,"Glengarry Glen Ross - Sling Blade - Talented Mr. Ripley, The"
2281,"Clockwork Orange, A - Fargo - Klute"
2282,"In & Out - Nutty Professor, The - Bean"
2283,Romy and Michele's High School Reunion - Return to Me - Runaway Bride
2284,"Dreamscape - Rocky Horror Picture Show, The - Abyss, The"
2285,Groundhog Day - Cyrano de Bergerac - Clueless
2286,"Naked Gun: From the Files of Police Squad!, The - Men in Black - Airplane!"
2287,"Last Emperor, The - Crimson Tide - Courage Under Fire"
2288,"Terminator 2: Judgment Day - That Thing You Do! - Thin Red Line, The"
2289,"Schindler's List - Saving Private Ryan - Godfather, The"
2290,Gremlins - Private Benjamin - Tron
2291,Congo - Star Trek V: The Final Frontier - Batman Forever
2292,L.A. Confidential - Platoon
2293,Jerry Maguire - Cinema Paradiso - Clueless
2294,Dave - Close Encounters of the Third Kind - Around the World in 80 Days
2295,Alien - Aladdin
2296,"I Dreamed of Africa - Naked Gun: From the Files of Police Squad!, The - Airplane!"
2297,Mary Poppins - Shane - Crimson Tide
2298,"Boogie Nights - Edward Scissorhands - Naked Gun 2 1/2: The Smell of Fear, The"
2299,"Kid in King Arthur's Court, A - Robocop 2 - Solo"
2300,"High Plains Drifter - Davy Crockett, King of the Wild Frontier - Wyatt Earp"
2301,"On Golden Pond - Unbearable Lightness of Being, The - Fabulous Baker Boys, The"
2302,Mission to Mars - Supernova - Grease
2303,"Simple Plan, A - Body Heat - Private Parts"
2304,"Young Frankenstein - Exorcist, The - King Kong"
2305,"Sabrina - Grumpy Old Men - Paper, The"
2306,"Pretty Woman - Wedding Singer, The - I.Q."
2307,She's So Lovely - Mission: Impossible - Wonder Boys
2308,"Dune - Tron - Absent Minded Professor, The"
2309,Shane - Field of Dreams - Get Shorty
2310,Being John Malkovich - Shakespeare in Love - Toy Story 2
2311,Magnolia - Rosemary's Baby
2312,Communion - Star Trek V: The Final Frontier - Cocoon: The Return
2313,Escape from the Planet of the Apes - Stargate - Hollow Man
2314,"Sixth Sense, The - Runaway Bride - Snow Falling on Cedars"
2315,Airport '77 - Airplane! - Airplane II: The Sequel
2316,Sneakers - Chicken Run - Santa Claus: The Movie
2317,"Rushmore - Sleepy Hollow - Secret of Roan Inish, The"
2318,"Amityville 1992: It's About Time - Amistad - American President, The"
2319,Who Framed Roger Rabbit? - Sophie's Choice - Broadcast News
2320,I'll Do Anything - Air America - Peter's Friends
2321,"When Harry Met Sally... - Fish Called Wanda, A - Being John Malkovich"
2322,Babe - Pleasantville - Contact
2323,"Papillon - French Connection, The - Blazing Saddles"
